coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage,dataset_id
14229600,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274528.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274528.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274528_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274528_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:8570b885-4d90-437c-a1f7-d4289f790a3e,2020-03-30 10:18:27,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14229600,StillImage,Photograph,en,370-symbiota_data
14229628,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274517.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274517.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274517_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0274000/BRIT274517_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:bb90ec1b-83a8-4f47-8c4e-d130fb703697,2020-03-30 10:18:27,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14229628,StillImage,Photograph,en,370-symbiota_data
14229649,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277427.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277427.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277427_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277427_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:61f221e2-ea3b-4434-bc38-0a5637b89c98,2020-03-30 10:18:27,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14229649,StillImage,Photograph,en,370-symbiota_data
14229873,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261044.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261044.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261044_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261044_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:78cf6ec9-45c8-44d3-b571-5fce9ad057cb,2020-03-30 10:18:24,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14229873,StillImage,Photograph,en,370-symbiota_data
14230183,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277695.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277695.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277695_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0277000/BRIT277695_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:76f64b57-3a8a-4fea-bc67-c6ca8820a261,2020-03-30 10:18:27,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230183,StillImage,Photograph,en,370-symbiota_data
14230488,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273973.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273973.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273973_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273973_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:249d14dd-0c94-4703-8829-55b3fcf1f13c,2020-03-30 10:18:26,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230488,StillImage,Photograph,en,370-symbiota_data
14230490,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273959.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273959.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273959_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273959_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:e5745e43-64fe-4d82-a7b1-e159a5732b12,2020-03-30 10:18:26,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230490,StillImage,Photograph,en,370-symbiota_data
14230564,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275151.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275151.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275151_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275151_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:15f334af-1db9-453f-884a-26af193501bf,2020-03-30 10:18:27,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230564,StillImage,Photograph,en,370-symbiota_data
14230575,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275138.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275138.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275138_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0275000/BRIT275138_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:eb74e89d-3423-4d61-98be-f3d0f585eaa2,2020-03-30 10:18:27,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230575,StillImage,Photograph,en,370-symbiota_data
14230757,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0280000/BRIT280443.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0280000/BRIT280443.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0280000/BRIT280443_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0280000/BRIT280443_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:541063cd-b4bf-42f3-a86c-a2eb19ef2d2e,2020-03-30 10:18:28,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230757,StillImage,Photograph,en,370-symbiota_data
14230915,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284911.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284911.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284911_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284911_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:bf97c39b-9268-40c1-aaf0-7ae11a97629b,2020-03-30 10:18:29,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230915,StillImage,Photograph,en,370-symbiota_data
14230934,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284944.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284944.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284944_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284944_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:35f65624-c776-46c5-ac9f-f992ceaedda1,2020-03-30 10:18:29,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230934,StillImage,Photograph,en,370-symbiota_data
14230955,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284542.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284542.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284542_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0284000/BRIT284542_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:9b8dd172-58c1-4818-8b26-b13b88d251d2,2020-03-30 10:18:29,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230955,StillImage,Photograph,en,370-symbiota_data
14231225,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0285000/BRIT285293.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0285000/BRIT285293.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0285000/BRIT285293_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0285000/BRIT285293_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:bd2e682c-4ceb-43ed-a4b7-3389cef89925,2020-03-30 10:18:30,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231225,StillImage,Photograph,en,370-symbiota_data
14231277,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286555.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286555.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286555_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286555_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:eac8e58e-abaa-4e89-a2ac-dd2eaab0865a,2020-03-30 10:18:31,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231277,StillImage,Photograph,en,370-symbiota_data
14231300,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286503.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286503.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286503_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286503_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:7b02dda5-d986-4b93-b98b-d4eeff83b275,2020-03-30 10:18:31,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231300,StillImage,Photograph,en,370-symbiota_data
14231548,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286003.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286003.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286003_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286003_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:4c57a2e2-b35a-4941-ac12-ea45e7ad6be4,2020-03-30 10:18:31,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231548,StillImage,Photograph,en,370-symbiota_data
14231737,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286226.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286226.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286226_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286226_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:ac3fa2ab-1cf9-4e25-acd3-22ff0c3da5a8,2020-03-30 10:18:31,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231737,StillImage,Photograph,en,370-symbiota_data
14231876,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01310.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01310.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01310_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01310_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:67ad774a-c2cb-4549-9594-2f6442d4b28f,2020-03-30 10:18:21,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231876,StillImage,Photograph,en,370-symbiota_data
14231941,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01328.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01328.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01328_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01328_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:19991c31-23d6-4b01-97f6-49d7c2f25332,2020-03-30 10:18:21,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231941,StillImage,Photograph,en,370-symbiota_data
14231949,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01321.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01321.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01321_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0001000/BRIT01321_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:55b7b7e4-b956-48fc-aaf4-e9d63d05c9b3,2020-03-30 10:18:21,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14231949,StillImage,Photograph,en,370-symbiota_data
14232026,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260621.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260621.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260621_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260621_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:82ac7b2a-da21-4951-beec-20a6b9e9c45d,2020-03-30 10:18:24,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232026,StillImage,Photograph,en,370-symbiota_data
14232120,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273051.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273051.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273051_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273051_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:79c116c8-30c0-4e04-a03a-6d209802df74,2020-03-30 10:18:26,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232120,StillImage,Photograph,en,370-symbiota_data
14232131,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273039.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273039.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273039_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0273000/BRIT273039_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:b58e90e5-0091-4733-98d4-b0fda05cadb0,2020-03-30 10:18:26,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232131,StillImage,Photograph,en,370-symbiota_data
14232205,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261321.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261321.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261321_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0261000/BRIT261321_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:8ac2b107-8c7e-4069-9d0a-21f022373b32,2020-03-30 10:18:25,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232205,StillImage,Photograph,en,370-symbiota_data
14232261,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0272000/BRIT272317.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0272000/BRIT272317.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0272000/BRIT272317_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0272000/BRIT272317_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:d49d5664-5488-4ceb-8964-570b826a9034,2020-03-30 10:18:25,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232261,StillImage,Photograph,en,370-symbiota_data
14232421,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293364.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293364.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293364_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293364_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:d24e76b7-a5cd-496c-8470-77588a04b33d,2020-03-30 10:18:33,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232421,StillImage,Photograph,en,370-symbiota_data
14232560,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293615.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293615.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293615_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293615_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a5674787-fff0-4fe2-85e1-4486dcbe9366,2020-03-30 10:18:33,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232560,StillImage,Photograph,en,370-symbiota_data
14232845,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286278.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286278.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286278_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0286000/BRIT286278_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a557bedd-fd44-4a36-8c3c-624b075b6050,2020-03-30 10:18:31,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232845,StillImage,Photograph,en,370-symbiota_data
14232992,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260618.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260618.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260618_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0260000/BRIT260618_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:ac9b2cf9-b6e9-4366-b563-7c603a1563c9,2020-03-30 10:18:24,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14232992,StillImage,Photograph,en,370-symbiota_data
14233227,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293214.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293214.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293214_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293214_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:a2e8c1f1-84cd-4a02-af6f-817be4158e56,2020-03-30 10:18:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14233227,StillImage,Photograph,en,370-symbiota_data
14233256,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293076.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293076.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293076_thumb.jpg,https://web.corral.tacc.utexas.edu/torch/BRIT/BRIT0293000/BRIT293076_med.jpg,,Botanical Research Institute of Texas,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by/4.0/,,,urn:uuid:94fd9e9a-bcf1-413a-8f87-ca82e897e7ac,2020-03-30 10:18:32,image/jpeg,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14233256,StillImage,Photograph,en,370-symbiota_data
